time_passed,force_0,force_1,force_2,force_3
0.004,0.351928710938,0.363647460938,0.392974853516,0.142730712891
0.004,0.355834960938,0.353881835938,0.396881103516,0.140777587891
0.004,0.349975585938,0.357788085938,0.392974853516,0.136871337891
0.004,0.353881835938,0.361694335938,0.396881103516,0.138824462891
0.004,0.353881835938,0.365600585938,0.391021728516,0.131011962891
0.004,0.355834960938,0.365600585938,0.392974853516,0.136871337891
0.004,0.353881835938,0.363647460938,0.392974853516,0.142730712891
0.004,0.351928710938,0.361694335938,0.391021728516,0.127105712891
0.004,0.353881835938,0.363647460938,0.392974853516,0.138824462891
0.004,0.357788085938,0.363647460938,0.396881103516,0.142730712891
0.004,0.355834960938,0.347991943359,0.392974853516,0.138824462891
0.004,0.355834960938,0.363647460938,0.391021728516,0.140777587891
0.004,0.349975585938,0.361694335938,0.389068603516,0.136871337891
0.004,0.353881835938,0.359741210938,0.392974853516,0.138824462891
0.004,0.349975585938,0.361694335938,0.387115478516,0.138824462891
0.004,0.347991943359,0.363647460938,0.391021728516,0.134918212891
0.004,0.355834960938,0.363647460938,0.394927978516,0.142730712891
0.004,0.349975585938,0.365600585938,0.391021728516,0.131011962891
0.004,0.346038818359,0.363647460938,0.391021728516,0.138824462891
0.004,0.353881835938,0.365600585938,0.392974853516,0.140777587891
0.004,0.351928710938,0.367553710938,0.392974853516,0.136871337891
0.004,0.347991943359,0.361694335938,0.391021728516,0.138824462891
0.004,0.351928710938,0.363647460938,0.392974853516,0.138824462891
0.004,0.353881835938,0.361694335938,0.389068603516,0.138824462891
0.004,0.355834960938,0.361694335938,0.391021728516,0.132965087891
0.004,0.357788085938,0.363647460938,0.381256103516,0.138824462891
0.004,0.351928710938,0.363647460938,0.392974853516,0.132965087891
0.004,0.355834960938,0.355834960938,0.394927978516,0.140777587891
0.004,0.355834960938,0.363647460938,0.391021728516,0.136871337891
0.004,0.353881835938,0.367553710938,0.392974853516,0.142730712891
0.004,0.351928710938,0.363647460938,0.392974853516,0.132965087891
0.004,0.342132568359,0.363647460938,0.385162353516,0.142730712891
0.004,0.353881835938,0.363647460938,0.391021728516,0.131011962891
0.004,0.355834960938,0.346038818359,0.387115478516,0.138824462891
0.004,0.353881835938,0.363647460938,0.394927978516,0.134918212891
0.004,0.355834960938,0.363647460938,0.392974853516,0.140777587891
0.004,0.351928710938,0.361694335938,0.394927978516,0.136871337891
0.004,0.355834960938,0.361694335938,0.391021728516,0.136871337891
0.004,0.353881835938,0.363647460938,0.392974853516,0.136871337891
0.004,0.355834960938,0.357788085938,0.391021728516,0.138824462891
0.004,0.353881835938,0.363647460938,0.392974853516,0.129058837891
0.004,0.357788085938,0.363647460938,0.394927978516,0.138824462891
0.004,0.355834960938,0.363647460938,0.392974853516,0.131011962891
0.004,0.346038818359,0.361694335938,0.394927978516,0.140777587891
0.004,0.351928710938,0.365600585938,0.392974853516,0.131011962891
0.004,0.355834960938,0.365600585938,0.392974853516,0.138824462891
0.004,0.355834960938,0.361694335938,0.391021728516,0.125122070312
0.004,0.353881835938,0.367553710938,0.391021728516,0.140777587891
0.004,0.353881835938,0.359741210938,0.379272460938,0.129058837891
0.004,0.355834960938,0.365600585938,0.396881103516,0.138824462891
0.004,0.351928710938,0.363647460938,0.387115478516,0.131011962891
0.004,0.351928710938,0.361694335938,0.392974853516,0.138824462891
0.004,0.353881835938,0.361694335938,0.392974853516,0.129058837891
0.004,0.357788085938,0.365600585938,0.394927978516,0.142730712891
0.004,0.355834960938,0.365600585938,0.392974853516,0.132965087891
0.004,0.351928710938,0.361694335938,0.391021728516,0.144683837891
0.004,0.351928710938,0.363647460938,0.392974853516,0.132965087891
0.004,0.355834960938,0.363647460938,0.392974853516,0.138824462891
0.004,0.353881835938,0.361694335938,0.389068603516,0.138824462891
0.004,0.353881835938,0.363647460938,0.391021728516,0.140777587891
0.004,0.355834960938,0.361694335938,0.391021728516,0.125122070312
0.004,0.355834960938,0.363647460938,0.387115478516,0.142730712891
0.004,0.349975585938,0.359741210938,0.391021728516,0.132965087891
0.004,0.355834960938,0.361694335938,0.392974853516,0.142730712891
0.004,0.353881835938,0.361694335938,0.392974853516,0.134918212891
0.004,0.355834960938,0.363647460938,0.389068603516,0.121215820312
0.004,0.349975585938,0.357788085938,0.394927978516,0.136871337891
0.004,0.355834960938,0.365600585938,0.392974853516,0.140777587891
0.004,0.353881835938,0.363647460938,0.392974853516,0.136871337891
0.004,0.344085693359,0.361694335938,0.392974853516,0.142730712891
0.004,0.351928710938,0.363647460938,0.396881103516,0.132965087891
0.004,0.355834960938,0.365600585938,0.389068603516,0.142730712891
0.004,0.349975585938,0.361694335938,0.392974853516,0.123168945312
0.004,0.336273193359,0.363647460938,0.392974853516,0.140777587891
0.004,0.353881835938,0.363647460938,0.394927978516,0.132965087891
0.004,0.355834960938,0.363647460938,0.385162353516,0.138824462891
0.004,0.346038818359,0.363647460938,0.392974853516,0.136871337891
0.004,0.359741210938,0.363647460938,0.389068603516,0.138824462891
0.004,0.349975585938,0.357788085938,0.381256103516,0.138824462891
0.004,0.355834960938,0.361694335938,0.387115478516,0.136871337891
0.004,0.355834960938,0.363647460938,0.394927978516,0.136871337891
0.004,0.353881835938,0.363647460938,0.389068603516,0.140777587891
0.004,0.346038818359,0.361694335938,0.392974853516,0.132965087891
0.004,0.351928710938,0.363647460938,0.389068603516,0.136871337891
0.004,0.355834960938,0.367553710938,0.391021728516,0.134918212891
0.004,0.351928710938,0.361694335938,0.392974853516,0.138824462891
0.004,0.355834960938,0.359741210938,0.391021728516,0.136871337891
0.004,0.346038818359,0.363647460938,0.396881103516,0.138824462891
0.004,0.351928710938,0.361694335938,0.391021728516,0.140777587891
0.004,0.353881835938,0.363647460938,0.391021728516,0.136871337891
0.004,0.357788085938,0.359741210938,0.392974853516,0.140777587891
0.004,0.351928710938,0.361694335938,0.391021728516,0.132965087891
0.004,0.351928710938,0.361694335938,0.387115478516,0.138824462891
0.004,0.351928710938,0.361694335938,0.392974853516,0.136871337891
0.004,0.355834960938,0.363647460938,0.389068603516,0.142730712891
0.004,0.351928710938,0.359741210938,0.392974853516,0.138824462891
0.004,0.353881835938,0.363647460938,0.394927978516,0.129058837891
0.004,0.355834960938,0.361694335938,0.392974853516,0.136871337891
0.004,0.355834960938,0.363647460938,0.392974853516,0.136871337891
0.004,0.351928710938,0.363647460938,0.392974853516,0.140777587891
0.004,0.355834960938,0.365600585938,0.392974853516,0.131011962891
0.004,0.351928710938,0.361694335938,0.392974853516,0.138824462891
0.004,0.334320068359,0.359741210938,0.389068603516,0.132965087891
0.004,0.353881835938,0.365600585938,0.396881103516,0.131011962891
0.004,0.351928710938,0.365600585938,0.392974853516,0.136871337891
0.004,0.351928710938,0.361694335938,0.392974853516,0.132965087891
0.004,0.353881835938,0.365600585938,0.391021728516,0.131011962891
0.004,0.355834960938,0.367553710938,0.392974853516,0.144683837891
0.004,0.351928710938,0.363647460938,0.391021728516,0.136871337891
0.004,0.355834960938,0.363647460938,0.392974853516,0.134918212891
0.004,0.355834960938,0.363647460938,0.392974853516,0.138824462891
0.004,0.355834960938,0.351928710938,0.391021728516,0.131011962891
0.004,0.349975585938,0.357788085938,0.392974853516,0.138824462891
0.004,0.349975585938,0.363647460938,0.392974853516,0.134918212891
0.004,0.340179443359,0.359741210938,0.392974853516,0.136871337891
0.004,0.355834960938,0.359741210938,0.391021728516,0.136871337891
0.004,0.357788085938,0.357788085938,0.391021728516,0.136871337891
0.004,0.347991943359,0.359741210938,0.392974853516,0.138824462891
0.004,0.355834960938,0.363647460938,0.394927978516,0.138824462891
0.004,0.351928710938,0.363647460938,0.379272460938,0.136871337891
0.004,0.351928710938,0.361694335938,0.387115478516,0.136871337891
0.004,0.347991943359,0.365600585938,0.394927978516,0.142730712891
0.004,0.355834960938,0.361694335938,0.391021728516,0.138824462891
0.004,0.355834960938,0.365600585938,0.392974853516,0.138824462891
0.004,0.353881835938,0.365600585938,0.392974853516,0.119262695312
0.004,0.349975585938,0.363647460938,0.391021728516,0.134918212891
0.004,0.353881835938,0.361694335938,0.385162353516,0.134918212891
0.004,0.355834960938,0.363647460938,0.391021728516,0.127105712891
0.004,0.353881835938,0.367553710938,0.392974853516,0.136871337891
0.004,0.351928710938,0.361694335938,0.389068603516,0.140777587891
0.004,0.351928710938,0.363647460938,0.394927978516,0.127105712891
0.004,0.349975585938,0.363647460938,0.392974853516,0.142730712891
0.004,0.355834960938,0.363647460938,0.391021728516,0.127105712891
0.004,0.351928710938,0.363647460938,0.391021728516,0.142730712891
0.004,0.353881835938,0.363647460938,0.392974853516,0.136871337891
0.004,0.355834960938,0.363647460938,0.392974853516,0.138824462891
0.004,0.349975585938,0.363647460938,0.392974853516,0.136871337891
0.004,0.351928710938,0.363647460938,0.392974853516,0.132965087891
0.004,0.349975585938,0.361694335938,0.392974853516,0.140777587891
0.004,0.351928710938,0.363647460938,0.391021728516,0.136871337891
0.004,0.353881835938,0.363647460938,0.394927978516,0.140777587891
0.004,0.353881835938,0.361694335938,0.392974853516,0.132965087891
0.004,0.351928710938,0.365600585938,0.391021728516,0.142730712891
0.004,0.353881835938,0.363647460938,0.391021728516,0.136871337891
0.004,0.353881835938,0.367553710938,0.391021728516,0.140777587891
0.004,0.355834960938,0.361694335938,0.391021728516,0.138824462891
0.004,0.353881835938,0.361694335938,0.389068603516,0.132965087891
0.004,0.353881835938,0.361694335938,0.396881103516,0.140777587891
0.004,0.357788085938,0.363647460938,0.392974853516,0.142730712891
0.004,0.353881835938,0.361694335938,0.391021728516,0.138824462891
0.004,0.357788085938,0.363647460938,0.392974853516,0.136871337891
0.004,0.349975585938,0.365600585938,0.392974853516,0.136871337891
0.004,0.355834960938,0.361694335938,0.383209228516,0.142730712891
0.004,0.351928710938,0.363647460938,0.394927978516,0.134918212891
0.004,0.344085693359,0.363647460938,0.391021728516,0.132965087891
0.004,0.349975585938,0.363647460938,0.394927978516,0.142730712891
0.004,0.346038818359,0.361694335938,0.391021728516,0.136871337891
0.004,0.353881835938,0.363647460938,0.394927978516,0.132965087891
0.004,0.355834960938,0.361694335938,0.389068603516,0.142730712891
0.004,0.355834960938,0.365600585938,0.392974853516,0.138824462891
0.004,0.353881835938,0.363647460938,0.392974853516,0.131011962891
0.004,0.355834960938,0.363647460938,0.391021728516,0.142730712891
0.004,0.351928710938,0.359741210938,0.391021728516,0.132965087891
0.004,0.353881835938,0.367553710938,0.392974853516,0.142730712891
0.004,0.353881835938,0.361694335938,0.392974853516,0.136871337891
0.004,0.342132568359,0.361694335938,0.392974853516,0.140777587891
0.004,0.351928710938,0.357788085938,0.396881103516,0.136871337891
0.004,0.353881835938,0.363647460938,0.391021728516,0.136871337891
0.004,0.355834960938,0.359741210938,0.391021728516,0.138824462891
0.004,0.351928710938,0.357788085938,0.394927978516,0.132965087891
0.004,0.351928710938,0.361694335938,0.392974853516,0.138824462891
0.004,0.357788085938,0.363647460938,0.391021728516,0.140777587891
0.004,0.347991943359,0.361694335938,0.389068603516,0.138824462891
0.004,0.353881835938,0.363647460938,0.387115478516,0.134918212891
0.004,0.351928710938,0.363647460938,0.392974853516,0.138824462891
0.004,0.351928710938,0.363647460938,0.392974853516,0.138824462891
0.004,0.351928710938,0.363647460938,0.391021728516,0.132965087891
0.004,0.349975585938,0.363647460938,0.387115478516,0.138824462891
0.004,0.357788085938,0.361694335938,0.389068603516,0.140777587891
0.004,0.353881835938,0.367553710938,0.391021728516,0.142730712891
0.004,0.342132568359,0.346038818359,0.394927978516,0.136871337891
0.004,0.353881835938,0.363647460938,0.392974853516,0.142730712891
0.004,0.355834960938,0.363647460938,0.389068603516,0.140777587891
0.004,0.355834960938,0.357788085938,0.389068603516,0.138824462891
0.004,0.357788085938,0.363647460938,0.394927978516,0.140777587891
0.004,0.351928710938,0.363647460938,0.391021728516,0.136871337891
0.004,0.355834960938,0.363647460938,0.389068603516,0.140777587891
0.004,0.355834960938,0.361694335938,0.391021728516,0.138824462891
0.004,0.353881835938,0.363647460938,0.392974853516,0.125122070312
0.004,0.355834960938,0.361694335938,0.391021728516,0.138824462891
0.004,0.351928710938,0.361694335938,0.394927978516,0.138824462891
0.004,0.355834960938,0.363647460938,0.392974853516,0.132965087891
0.004,0.349975585938,0.363647460938,0.394927978516,0.144683837891
0.004,0.355834960938,0.367553710938,0.389068603516,0.136871337891
0.004,0.355834960938,0.361694335938,0.392974853516,0.129058837891
0.004,0.353881835938,0.363647460938,0.394927978516,0.140777587891
0.004,0.355834960938,0.363647460938,0.391021728516,0.138824462891
0.004,0.351928710938,0.363647460938,0.391021728516,0.136871337891
0.004,0.357788085938,0.365600585938,0.391021728516,0.140777587891
0.004,0.355834960938,0.359741210938,0.392974853516,0.134918212891
0.004,0.355834960938,0.361694335938,0.392974853516,0.142730712891
0.004,0.351928710938,0.363647460938,0.392974853516,0.140777587891
0.004,0.351928710938,0.361694335938,0.392974853516,0.134918212891
0.004,0.353881835938,0.361694335938,0.391021728516,0.138824462891
0.004,0.355834960938,0.357788085938,0.392974853516,0.140777587891
0.004,0.349975585938,0.365600585938,0.392974853516,0.138824462891
0.004,0.347991943359,0.361694335938,0.392974853516,0.132965087891
0.004,0.351928710938,0.357788085938,0.394927978516,0.129058837891
0.004,0.351928710938,0.367553710938,0.392974853516,0.140777587891
0.004,0.338226318359,0.361694335938,0.391021728516,0.138824462891
0.004,0.353881835938,0.361694335938,0.391021728516,0.125122070312
0.004,0.353881835938,0.361694335938,0.391021728516,0.140777587891
0.004,0.355834960938,0.355834960938,0.398834228516,0.138824462891
0.004,0.349975585938,0.357788085938,0.391021728516,0.134918212891
0.004,0.355834960938,0.361694335938,0.392974853516,0.138824462891
0.004,0.353881835938,0.363647460938,0.392974853516,0.140777587891
0.004,0.351928710938,0.359741210938,0.392974853516,0.131011962891
0.004,0.349975585938,0.357788085938,0.392974853516,0.140777587891
0.004,0.351928710938,0.363647460938,0.392974853516,0.136871337891
0.004,0.355834960938,0.361694335938,0.385162353516,0.140777587891
0.004,0.351928710938,0.361694335938,0.387115478516,0.136871337891
0.004,0.355834960938,0.361694335938,0.396881103516,0.138824462891
0.004,0.346038818359,0.363647460938,0.392974853516,0.136871337891
0.004,0.355834960938,0.363647460938,0.392974853516,0.140777587891
0.004,0.353881835938,0.363647460938,0.387115478516,0.136871337891
0.004,0.353881835938,0.365600585938,0.391021728516,0.134918212891
0.004,0.355834960938,0.367553710938,0.391021728516,0.142730712891
0.004,0.353881835938,0.355834960938,0.392974853516,0.142730712891
0.004,0.355834960938,0.357788085938,0.392974853516,0.138824462891
0.004,0.353881835938,0.367553710938,0.394927978516,0.138824462891
0.004,0.351928710938,0.363647460938,0.392974853516,0.142730712891
0.004,0.346038818359,0.363647460938,0.392974853516,0.123168945312
0.004,0.351928710938,0.363647460938,0.391021728516,0.140777587891
0.004,0.355834960938,0.363647460938,0.391021728516,0.138824462891
0.004,0.353881835938,0.367553710938,0.391021728516,0.138824462891
0.004,0.351928710938,0.361694335938,0.391021728516,0.125122070312
